created_at,text
2020-03-22,"https://t.co/dQxUAc5Oxl 👈 click to read article

👉 #Trump wont rule out taking #coronavirus bailout cash for his business.

👉 An #earthquake has rocked #Croatia capital #Zagreb, damaging buildings and leaving cars crushed by falling chunks of masonry. https://t.co/6bgF04rVyU"
2020-03-22,"WestBengal #lockdown from tomorrow evening till 31st march #CoronaUpdatesInIndia #CoronaOutbreak
We will fight this 🔥
Stay 🏡"
2020-03-22,"While it might seem a good idea to escape to the country right now, please don't. #StayHomeSaveLives #coronavirus https://t.co/zqRRKAJVQ5"
2020-03-22,WATCH: Drone video captures hundreds of boaters partying in midst of coronavirus crisis https://t.co/fvRTJt0lmh
2020-03-22,"FULL TEXT: “The Govt Must Be Truthful About Coronavirus,” EFF Zimbabwe https://t.co/flWGUL8zNU https://t.co/XYVdlEj6XF"
2020-03-22,Lets be part of campaign against COVID-19 #JantaCurfewMarch22. Help our nation in whatever way we can do so that it doesn't spread further. This is what Riddhi has to say to stay safe. https://t.co/FMwqYLbV2V https://t.co/GkKZ9mzMl2
2020-03-22,"Nigeria closes Lagos, Abuja International Airports over Coronavirus

The Nigerian Civil Aviation Authority (NCAA) on Saturday said international flights will be restricted from the Murtala Muhammed International Airport in Lagos and Nnamdi Azikwe https://t.co/7Zb4NLGIwJ https://t.co/ZhDD3jEvma"
2020-03-22,"@Najaf__Siddiqui @TLPchief @TLPChiefEng @OfficialSwit #COVIDIOT 
#CoronavirusPandemic 
#CoronaFreePakistan 
#lockdown 
#StayHomeStaySafe"
2020-03-22,"Aurangabad @majhi_smart_bus operations shall remain closed until further notice as a precautionary measure against the spread of #CoronavirusPandemic 
#StayHomeStaySafe https://t.co/beTA8h4x3U"
2020-03-22,"خیبر پختونخوا میں کورونا وائرس کا ایک اور مریض چل بسا، مشیر اطلاعات پختونخوا 
#StayHomeStaySafe
#CoronaAwareness #CoronavirusPandemic #CoronavirusOutbreak #COVID2019
#Social_Distancing  #COVIDIOT #COVID19outbreak #CoronaFreePakistan https://t.co/ms5HKNBxfq"
2020-03-22,This is tRumps strategy too. https://t.co/E0B2aUPfeH
2020-03-22,"میاں صاحب تسی گریٹ ho😒😒
#CoronavirusPandemic #COVIDIOT #StayHomeStaySafe https://t.co/NqCUycWi8D"
2020-03-22,"You see why you shouldn't allow 'these so called CELEBS think for you?
Seyi' s tweets over the last few days has been a case study for why you shouldn't listen to them https://t.co/AO4TaUpm0n"
2020-03-22,THE FIGHT AGAINST COVID-19 IS A SHARED RESPONSIBILITY. STOP COMPLAINING. COOPERATE!
2020-03-22,Experts’ tips on surviving – even enjoying – life under lockdown https://t.co/RjX9UrCn9H
2020-03-22,"#Ranchi #Jharkhand wants a #CoronaFreeIndia 

A small salute by the youngest member of our family for all working towards it #SaluteCoronaFighters 
@narendramodi @PMOIndia @HemantSorenJMM @JharkhandCMO https://t.co/fGYA6H0RSQ"
2020-03-22,How Post Production Houses are Finding Ways to Keep Going – Variety  https://t.co/DcZeEuoLRi
2020-03-22,"#BreakingNews | No trains except goods train to run across India till March 31st amid #CoronavirusOutbreak.

#coronavirusinindia #Coronavirus #CoronavirusPandemic 

More on https://t.co/Fbzw6mR9Q5 and NDTV 24x7 https://t.co/YH0aP4xyVk"
2020-03-22,The power of meaningful occupation https://t.co/lR8L1FjEme
2020-03-22,"#NewProfilePic 
Let us all change our profile photos with this message as campaigning to break the chain of infection.
#CoronavirusPandemic #CoronaChainScare https://t.co/AxGp7phY8j"
2020-03-22,takeout and Tito’s #covid19 🤙
2020-03-22,"@SICNoticias 
@rtppt 
https://t.co/lJ1C8qxz2v
REVEALED World Health Organization Spreads False Chinese Government Propaganda: Coronavirus Not Contagious Among Humans"
2020-03-22,NYC won't get to a 5 million infection rate #coronavirus #coronapanic #coronavirustruth #CoronaHoax
2020-03-22,"@Judgenap @realDonaldTrump How can somebody so intelligent be so self interested, selfish and blind.  COVID19 is not a hoax or overblown"
2020-03-22,"#Covid_19 In Asia, we wonder if western doctors are clueless, idiotic or selfish, hoping to preserve masks for themselves.
You can also buy medical masks here:https://t.co/OjgSh6JULL
 #Covid_19 #Italy #COVIDー19 #coronavirus #covid2020 https://t.co/rR2GvFPi9A"
2020-03-22,Good read. And thought provoking. #freedom #COVIDー19 #coronavirus #TWGRP https://t.co/tTMmld01Lc
2020-03-22,"Cryo-EM structure of the 2019-nCoV spike in the prefusion conformation (2020) @ScienceMagazine 

https://t.co/8pkwluBsyu

The structure of 2019-nCoV S should enable the rapid development of medical countermeasures

#OpenAccess #coronavirus #cryoem @PeptideScience @_atanas_ https://t.co/DnQaT6W3sx"
2020-03-22,"Coronavirus: UK could be put on lockdown if Britons ignore advice, suggests cabinet minister https://t.co/FCh4szGSNW"
2020-03-22,"@MaybeRyanJoseph @kanamesagara It’s not that we don’t need the mass testing, but the truth is we don’t have the capability yet.

https://t.co/itpz7RIE73"
2020-03-22,Five things to help stop the spread of coronavirus https://t.co/bswwtIu9v3
2020-03-22,Sadiq Khan warns police may be needed to enforce social distancing https://t.co/U9qDvnYQ4Z
2020-03-22,"#COVIDー19 Very  perspective on the COVID-19 situation.  COVID-19 - Evidence Over Hysteria | Zero Hedge
COVID-19 - Evidence Over Hysteria"
2020-03-22,"Beware the 2nd wave 
“But there are also plenty of warnings for us in the Spanish flu pandemic. Some thought the crisis under control early in the autumn of 1919, with state governments lifting some restrictions. But it came to life again &amp; carried off many Australians with it.” https://t.co/6BMGdEfTgx"
2020-03-22,You know what's infuriating? That chutya Khan will blame coronavirus for his ineptitude come the next general elections.
2020-03-22,'Be careful': Spain's last 1918 flu survivor offers warning on coronavirus https://t.co/rCpOjBqbsw
2020-03-22,"There’s something very wrong when it’s easier to buy a gun during a pandemic than it is to buy toilet paper.

#coronavirus #COVIDー19 
#CoronavirusPandemic"
2020-03-22,blond hair and blue eyes hi hitler https://t.co/ghWNi55jCB
2020-03-22,'I spent eight days in hospital hooked up to oxygen' - Ex-LOI player Lee Duffy tells of Covid-19 infection https://t.co/wOknHQUcb1 https://t.co/4b0NxR9gES
2020-03-22,"COVID-19: Choubey organises Sundar Kand &amp;amp; Vishnu Sahasranama path for good health
#COVID19
#JantaCurfew
@AshwiniKChoubey
@narendramodi
@MoHFW_INDIA
https://t.co/f6egfjqr0J https://t.co/aYxUfsTeiX"
2020-03-22,"@conser_vative_ Tbh, coronavirus freak me out, but I'm trying to keep the positivism. But that makes me realize that we aren't forever and we have to care each other.v"
2020-03-22,.@NYGovCuomo requested FEMA to erect four 250-bed field hospitals at Javits center in Manhattan which is one of the 4 locations where Army Corps of Engineers is erecting temporary hospitals. The difference is FEMA hospitals come with fully equipped and staffed. #COVID19 #NYC https://t.co/I8Fd1UVljJ
2020-03-22,My people perish because they lack wisdom https://t.co/4vttHUvQKV
2020-03-22,"I was thinking about Stephen Kings ""The Dark Tower"" series and the telepath characters called ""Breakers"" who's purpose was to break the Beams holding up the Dark Tower (reality)! Those spring break kids who are now super seeders of Covid-19 earned the title #Breakers"
2020-03-22,"Yaar don't burst crackers for fucks sake! Clap karne ko bola tha, pollution levels badhane ko nahi bola tha 🤦‍♀️ #Coronavirus #clapforourcarers"
2020-03-22,That was the end of His Majesty's address to the nation. Blessed to have HM at this time leading &amp; inspiring the govt and the people in fighting against #covid19 #bhutan
2020-03-22,INCIndia: The BJP govt must devise a strong game plan to assist the industries that will be badly hit by the Coronavirus pandemic. https://t.co/CkIVtnopXT
2020-03-22,"#coronavirus #covidusa #Sanders2020 please dear americans, vote this man! bring humanity back!! and get rid of that orange fuckhole which just cares about his and his beloved ones wallet. https://t.co/6FO4wp6zMI"
2020-03-22,Five things to help stop the spread of coronavirus https://t.co/KXOQ14EnJo
2020-03-22,"People still think they are safe if not more than 50 people gathered together, it only takes 1 infected person to spread coronavirus, and the virus is not like ""you are not more than 50, so I will not disturb you guys""

#COVID19NIGERIA #CoronavirusPandemic
#COVIDー19"
2020-03-22,"But I thought #OrangeManBad, Gary. He was the real enemy for the last 4 years, remember? You forgot your hatred for Commie sympathizers in our media, right quick didn't ya? https://t.co/A8flHVm4p2"
2020-03-22,Coronavirus: Emarketer lowers global ad spend projections for 2020 https://t.co/fRdHcKKXBV
2020-03-22,"Has Fox News started talking about Trump's Coronavirus Death Panels, yet?
🧐
 https://t.co/MTAOMbgi7V"
2020-03-22,"COVID-19 and Truck Driver Shortage May Threaten Food Supply Chain
HeatMap Column 3&gt; https://t.co/JOKPY9U0R7
 #Economy  #Food https://t.co/CbgsRnmZ1W"
2020-03-22,"At the start of March we had less than 500 in US, and now there’s over 24k cases!!!! This is serious! https://t.co/N6M4d8cdPT"
2020-03-22,@WKBN Is anyone surprised? How many students contracted Covid-19 at spring break in Florida and brought it back to their hometowns? Careless leadership!
2020-03-22,"Due to the new Tones and I, the coronavirus is now cancelled"
2020-03-22,"It's time to thank the Corona Warriors - people who have been working tirelessly to help stop the spread of deadly novel coronavirus . 

Clip from my house for Corona Warriors.

@narendramodi @Anandshukla23 @myogiadityanath #JantaCurfew https://t.co/5NQYVtzrxP"
2020-03-22,Why ? It seems utterly counter-intuitive to seek permission to arrest people indefinitely while states and municipalities around the United States are releasing prisoners. Confinement assists the virus. Why is this really about ? I mean … why arrest people indefinitely ? https://t.co/CVCGDqQEA5
2020-03-22,"“America doesn’t know what it’s in for.” 

No, no we don’t. We dumb AF. 

This Is What It's Like To Fight The Coronavirus Without Enough Masks  https://t.co/jG3cHFs1E4"
2020-03-22,@WHO please put pressure on nations like #Sweden not doing their part to help #FlattenTheCuve. #folkhaelsomyndigheten is giving misleading and very worrying info. Nothing is shut down. #SwedenInDenial #StayAtHome #coronavirus #WHO #sverigecorona
2020-03-22,We can’t even call it Day 1 until this stops @NYGovCuomo @BilldeBlasio https://t.co/qmxWMzbgvo
2020-03-22,@TheEllenShow Ellen you need to share this Coronavirus Beat rap video: https://t.co/uh6an1riCu IT IS HYSTERICAL
2020-03-22,Barr is evil. Taking our civil liberties away. They could arrest n hold anyone trump was feeling vindictive against https://t.co/MnAcUslcJe
2020-03-22,Are we really blaming a worldwide pandemic on Trump? https://t.co/TlkNJo8j4u
2020-03-22,"This is how they responded to #JantaCurfew &amp; conveyed their gratitude and respect for  #CoronaWarriors. Salutes to them both those who are standing like a wall between us &amp; #COVID19 &amp; those who are United &amp; spirited to support these heros without capes. 
 @mygovindia https://t.co/ZntcUu6YkK"
2020-03-22,The entire admin is in TRUMP'S POCKET! https://t.co/snk3zLNgcI
2020-03-22,"Dear Lab Technicians: Kapag sinabing “i-prioritize” ang COVID-19 test sample, huwag ninyong i-prioritize. Malamang pulitiko yan. If you’re threatened that you’ll lose your job if you refuse, then call the bluff. As if naman kaya nilang magtest on their own?"
2020-03-22,#StayInTurnInward https://t.co/6y3ADdxfG6
2020-03-22,"@Tee_baylor For context, Italy https://t.co/XM6VgqeLP7"
2020-03-22,West Sussex beach closes over 'social distancing' fears https://t.co/SVQvjHw5ji #WestWittering #WestSussex #QuaratineLife #ChineseVirus #reparations #coronavirus #SocialDistancing
2020-03-22,"Also buying stakes, assetts and bonds in the stock market at knock down prices. Is now selling medical equipment to the west and supplying Italy to protect its Italian investments. Keep china out of uk and europe

https://t.co/EI4S4p39Nx"
2020-03-22,"#AmazonRainForest #Indigenous #religion
“. . . plan to use a helicopter to locate uncontacted tribes is dangerous and irresponsible . . . Any attempt to force contact risks infecting them with deadly diseases.""
https://t.co/haHWGR5S6b"
2020-03-22,Help make it happen for C3 Test for #Coronavirus &amp; #COVID-19 on @indiegogo https://t.co/W2fXaHK3N4. Yes I backed this
2020-03-22,"LOCK the fucking lot Up
Coronavirus: A story of blatant Republican irresponsibility and corruption https://t.co/ODruuGB3Ao"
2020-03-22,"@KCORRadio @LVMPD Still no reason to tank an economy, hell,more people are going to probably die from the anxiety and stress from this idiotic shutdown than the dreaded Coronavirus"
2020-03-22,MBTA announces reduced commuter rail service due to coronavirus threat - Andover Townsman: https://t.co/kDJy7FL9f5 #MBTA #MassDOT #Transit #Boston #Transportation
2020-03-22,"#COVIDー19 
#SundayThoughts https://t.co/ZdZdxGzlkb"
2020-03-22,"In saying this, I will keep streaming as usual, but I ask that we refrain from talking about COVID-19 in chat.

Gaming is a great way to escape from reality and have some fun, and I love sharing that with you all."
2020-03-22,Please watch. RT https://t.co/uvx7V9HSN7
2020-03-22,I think there is a new pandemic not COVID-19 but fucking Tiktok.
2020-03-22,The parcel has probably stayed longer in customs at CCU and in the post office system than the virus could survive ! Embarrassing of a major newspaper @ttindia spreading false information about #COVID19 and supporting undue panic @MoHFW_INDIA
2020-03-22,"263 passengers from Rome arrived in Delhi by an @airindiain flight. They have landed at the IGI airport and were taken to the ITBP Chhawla Quarantine Facility.

Follow live updates on #COVID19 here: https://t.co/xlaFLlsH6u https://t.co/hX4fAVM1J6"
